MethodOnly,CoveredMethods,CoveredLines,CoveragePct,TotalCoveredLines
iris,org.apache.mahout.classifier.sgd.OnlineBaseTest.<init>;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.<init>;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.link;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.classifyNoLink;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.classify;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.train;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.train;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.regularize;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.numCategories;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.getLambda;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.getStep;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.nextStep;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.isSealed;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.unseal;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.<init>;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.perTermLearningRate;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.currentLearningRate;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.<init>;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.iris;org.apache.mahout.classifier.sgd.DefaultGradient.<init>;org.apache.mahout.classifier.sgd.DefaultGradient.apply;org.apache.mahout.classifier.sgd.L2.<init>;org.apache.mahout.classifier.sgd.L2.age;org.apache.mahout.classifier.sgd.L2.<clinit>;org.apache.mahout.classifier.AbstractVectorClassifier.<init>;org.apache.mahout.classifier.AbstractVectorClassifier.classifyFull;org.apache.mahout.classifier.AbstractVectorClassifier.classifyFull;org.apache.mahout.vectorizer.encoders.Dictionary.<init>;org.apache.mahout.vectorizer.encoders.Dictionary.intern;org.apache.mahout.common.MahoutTestCase.<init>;org.apache.mahout.common.MahoutTestCase.setUp;org.apache.mahout.common.MahoutTestCase.tearDown,org.apache.mahout.classifier.sgd.DefaultGradient.java:27;org.apache.mahout.classifier.sgd.DefaultGradient.java:40;org.apache.mahout.classifier.sgd.DefaultGradient.java:42;org.apache.mahout.classifier.sgd.DefaultGradient.java:43;org.apache.mahout.classifier.sgd.DefaultGradient.java:44;org.apache.mahout.classifier.sgd.DefaultGradient.java:46;org.apache.mahout.classifier.sgd.DefaultGradient.java:47;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:39;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:40;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:43;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:45;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:48;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:54;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:55;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:56;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:58;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:59;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:60;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:61;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:108;org.apache.mahout.classifier.sgd.OnlineLogisticRegression.java:113;org.apache.mahout.classifier.sgd.OnlineBaseTest.java:43;org.apache.mahout.classifier.sgd.L2.java:30;org.apache.mahout.classifier.sgd.L2.java:35;org.apache.mahout.classifier.sgd.L2.java:36;org.apache.mahout.classifier.sgd.L2.java:37;org.apache.mahout.classifier.sgd.L2.java:38;org.apache.mahout.classifier.sgd.L2.java:45;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:39;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:40;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:168;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:169;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:172;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:175;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:178;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:181;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:184;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:186;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:188;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:191;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:192;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:193;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:194;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:195;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:196;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:197;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:198;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:201;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:202;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:206;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:207;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:210;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:211;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:212;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:213;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:216;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:217;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:218;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:220;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:221;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:222;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:223;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:224;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:228;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:229;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:230;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:231;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:232;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:233;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:234;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:235;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:239;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:240;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:243;org.apache.mahout.classifier.sgd.OnlineLogisticRegressionTest.java:244;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:40;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:58;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:65;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:86;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:87;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:93;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:94;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:117;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:118;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:134;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:159;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:161;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:164;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:167;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:168;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:169;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:172;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:173;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:174;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:175;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:177;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:178;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:179;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:183;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:184;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:185;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:186;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:187;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:188;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:189;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:190;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:192;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:201;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:202;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:205;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:210;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:213;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:214;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:215;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:216;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:217;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:218;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:219;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:220;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:221;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:222;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:223;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:225;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:227;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:258;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:266;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:270;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:274;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:275;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:278;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:282;org.apache.mahout.classifier.sgd.AbstractOnlineLogisticRegression.java:283;org.apache.mahout.classifier.AbstractVectorClassifier.java:32;org.apache.mahout.classifier.AbstractVectorClassifier.java:89;org.apache.mahout.classifier.AbstractVectorClassifier.java:103;org.apache.mahout.classifier.AbstractVectorClassifier.java:104;org.apache.mahout.classifier.AbstractVectorClassifier.java:105;org.apache.mahout.vectorizer.encoders.Dictionary.java:29;org.apache.mahout.vectorizer.encoders.Dictionary.java:30;org.apache.mahout.vectorizer.encoders.Dictionary.java:33;org.apache.mahout.vectorizer.encoders.Dictionary.java:34;org.apache.mahout.vectorizer.encoders.Dictionary.java:36;org.apache.mahout.common.MahoutTestCase.java:35;org.apache.mahout.common.MahoutTestCase.java:46;org.apache.mahout.common.MahoutTestCase.java:47;org.apache.mahout.common.MahoutTestCase.java:48;org.apache.mahout.common.MahoutTestCase.java:49;org.apache.mahout.common.MahoutTestCase.java:50;org.apache.mahout.common.MahoutTestCase.java:55;org.apache.mahout.common.MahoutTestCase.java:64;org.apache.mahout.common.MahoutTestCase.java:65,0.4,151
